Date,Customer,Product,Voucher No.,Customer ID,Product ID,GSTIN/UIN,Quantity,Rate,Value,Cost of Sales,Gross Profit
03-05-2022,Leta Kulas,CHILLI - F1 NISHA ,LXM/152/2022-23,LXM/CST/56,LXM/PDT/3,24ASAPS6251P172,0.5,35000,17500,8711.5,8788.5
03-05-2022,Leta Kulas,HY.CHILLI ISSHA 1712,LXM/153/2022-23,LXM/CST/56,LXM/PDT/5,24ASAPS6251P172,0.1,35000,3500,1742.3,1757.7
04-05-2022,Florine Beahan,HY. OKRA F1 SHONNALIKA ,LXM/154/2022-23,LXM/CST/1,LXM/PDT/15,24AABFU1871A160,1.5,1848,2772,438.5304,2333.4696
05-05-2022,Mariela Corkery DDS,BOTTLE GOURD-NEEL,LXM/155/2022-23,LXM/CST/32,LXM/PDT/12,24ASAPS5023P142,0.5,3200,1600,623.52,976.48
05-05-2022,Elda Bernier,HY.CHILLI F1 NNIDHII 101 ,LXM/156/2022-23,LXM/CST/33,LXM/PDT/20,24ACGPM7802C178,0.05,32000,1600,391.2,1208.8
06-05-2022,Miss Noemy Kutch,CHILLI - F1 NISHA ,LXM/157/2022-23,LXM/CST/10,LXM/PDT/3,23AHWPB4866F151,3,34000,102000,55712.4,46287.6
06-05-2022,Chandler Stiedemann,CHILLI - F1 NISHA ,LXM/158/2022-23,LXM/CST/9,LXM/PDT/3,24ABGPH2188P161,3,34000,102000,55712.4,46287.6
06-05-2022,Marietta Lebsack,CHILLI - F1 NISHA ,LXM/159/2022-23,LXM/CST/18,LXM/PDT/3,24AJXPP7677P195,3,34000,102000,55712.4,46287.6
06-05-2022,Afton Frami,HY.CHILLI ISSHA 1712,LXM/160/2022-23,LXM/CST/16,LXM/PDT/5,23AMKPL6962R170,0.05,35000,1750,571.725,1178.275
06-05-2022,Clarabelle Vandervort,CHILLI - F1 NISHA ,LXM/161/2022-23,LXM/CST/52,LXM/PDT/3,24AASFG6457B175,0.1,35000,3500,1714.65,1785.35
06-05-2022,Clarabelle Vandervort,HYB.BRINJAL GREEN GOLD ,LXM/162/2022-23,LXM/CST/52,LXM/PDT/19,24AASFG6457B175,0.15,6500,975,477.6525,497.3475
07-05-2022,Jannie Ebert,CHILLI - F1 NISHA ,LXM/163/2022-23,LXM/CST/7,LXM/PDT/3,24AABFU3450A186,3,34000,102000,55702.2,46297.8
07-05-2022,Meagan Dach,BRINJAL SORATH - 11 ,LXM/164/2022-23,LXM/CST/57,LXM/PDT/2,24ASAPS4721P148,1,4500,4500,1587.6,2912.4
07-05-2022,Miss Enos OKon,CHILLI- F1- GGIRNNAR ,LXM/165/2022-23,LXM/CST/14,LXM/PDT/1,23AHQPP7479D141,0.2,34000,6800,5475.36,1324.64
07-05-2022,Clarabelle Vandervort,CHILLI - F1 NISHA ,LXM/166/2022-23,LXM/CST/52,LXM/PDT/3,24AASFG6457B175,0.05,35000,1750,901.075,848.925
09-05-2022,Lora Haag,HYB.CHILLI DIA 9 ,LXM/167/2022-23,LXM/CST/58,LXM/PDT/21,24ACZFS2925Q126,0.06,0,0,0,0
09-05-2022,Eddie Kuvalis III,HYB.CHILLI DIA 9 ,LXM/168/2022-23,LXM/CST/59,LXM/PDT/21,24AAMFP5124C170,0.05,0,0,0,0
09-05-2022,Eldred Ryan,HYB F1 CHILLI ZIA 6 ,LXM/169/2022-23,LXM/CST/60,LXM/PDT/22,24AALFB3719B191,0.3,0,0,0,0
09-05-2022,Maddison Moen,BITTER GOURD F1 AKHILESSHH ,LXM/170/2022-23,LXM/CST/30,LXM/PDT/7,24ASAPS9127P120,1.25,7500,9375,4751.25,4623.75
09-05-2022,Maddison Moen,RESEARCH- COWPEA RANI-218 ,LXM/171/2022-23,LXM/CST/30,LXM/PDT/8,24ASAPS9127P120,1,260,260,131.768,128.232
09-05-2022,Hosea Watsica,HY. CORIANDER CORENDO SPLIT ,LXM/172/2022-23,LXM/CST/11,LXM/PDT/4,24AQNPK3705H112,100,210,21000,15500.1,5499.9
09-05-2022,Josianne Fisher PhD,BRINJAL SORATH - 11 ,LXM/173/2022-23,LXM/CST/61,LXM/PDT/2,24ADGPP8913D156,2,9500,19000,4199,14801
09-05-2022,Josianne Fisher PhD,CHILLI - F1 NISHA ,LXM/174/2022-23,LXM/CST/61,LXM/PDT/3,24ADGPP8913D156,0.1,35000,3500,773.5,2726.5
09-05-2022,Justine Boyle,CHILLI - F1 NISHA ,LXM/175/2022-23,LXM/CST/20,LXM/PDT/3,24AAHFV2275Q186,1,34500,34500,18561,15939
09-05-2022,Justine Boyle,CHILLI - F1 NISHA ,LXM/176/2022-23,LXM/CST/20,LXM/PDT/3,24AAHFV2275Q186,0.5,34500,17250,9280.5,7969.5
09-05-2022,Hermina Abshire,CHILLI - F1 NISHA ,LXM/177/2022-23,LXM/CST/62,LXM/PDT/3,24ADGPP7985D183,0.5,34500,17250,9280.5,7969.5
10-05-2022,Elda Bernier,BRINJAL SORATH - 11 ,LXM/178/2022-23,LXM/CST/33,LXM/PDT/2,24ACGPM7802C178,0.05,8000,400,72.68,327.32
10-05-2022,Miss Noemy Kutch,CHILLI - F1 NISHA ,LXM/179/2022-23,LXM/CST/10,LXM/PDT/3,23AHWPB4866F151,3,34000,102000,55702.2,46297.8
10-05-2022,Marietta Lebsack,CHILLI - F1 NISHA ,LXM/180/2022-23,LXM/CST/18,LXM/PDT/3,24AJXPP7677P195,3,34000,102000,55702.2,46297.8
10-05-2022,Ms. Leonel Tromp,HY. CORIANDER CORENDO SPLIT ,LXM/181/2022-23,LXM/CST/63,LXM/PDT/4,24ASAPS9717P173,125,210,26250,19375.125,6874.875
10-05-2022,Kenyatta Flatley,CHILLI - F1 NISHA ,LXM/182/2022-23,LXM/CST/64,LXM/PDT/3,24ASAPS8220P130,0.75,35000,26250,12476.625,13773.375
10-05-2022,Kenyatta Flatley,HY.CHILLI ISSHA 1712,LXM/183/2022-23,LXM/CST/64,LXM/PDT/5,24ASAPS8220P130,0.2,35000,7000,3327.1,3672.9
10-05-2022,Stella Becker,BRINJAL GULABI ,LXM/184/2022-23,LXM/CST/17,LXM/PDT/10,23AMKPL9775R136,0.05,0,0,0,0
10-05-2022,Clarabelle Vandervort,HYB.BRINJAL GREEN GOLD ,LXM/185/2022-23,LXM/CST/52,LXM/PDT/19,24AASFG6457B175,0.2,6500,1300,520,780
11-05-2022,Erik Frami,BRINJAL SORATH - 11 ,LXM/186/2022-23,LXM/CST/19,LXM/PDT/2,24AAHFV4108Q153,3,8000,24000,4680,19320
11-05-2022,Justine Boyle,CHILLI - F1 NISHA ,LXM/187/2022-23,LXM/CST/20,LXM/PDT/3,24AAHFV2275Q186,2,34500,69000,37122,31878
11-05-2022,Felix Farrell,CHILLI - F1 NISHA ,LXM/188/2022-23,LXM/CST/65,LXM/PDT/3,24ABIPP7315C121,0.3,35000,10500,5406.45,5093.55
11-05-2022,Stella Becker,HYB F1 CHILLI ZIA 6 ,LXM/189/2022-23,LXM/CST/17,LXM/PDT/22,23AMKPL9775R136,0.05,0,0,0,0
11-05-2022,Citlalli Heaney,CHILLI - F1 NISHA ,LXM/190/2022-23,LXM/CST/5,LXM/PDT/3,24AQNPK1266H180,0.1,35000,3500,1568.35,1931.65
11-05-2022,Citlalli Heaney,CHILLI HY.F1 SUPER NISSHA - ,LXM/191/2022-23,LXM/CST/5,LXM/PDT/18,24AQNPK1266H180,0.1,35000,3500,1568.35,1931.65
11-05-2022,Citlalli Heaney,HYB.BRINJAL ANAND-23,LXM/192/2022-23,LXM/CST/5,LXM/PDT/6,24AQNPK1266H180,0.17,8500,1445,647.5045,797.4955
12-05-2022,Saul Morissette,BRINJAL SORATH - 11 ,LXM/193/2022-23,LXM/CST/66,LXM/PDT/2,24AALFB7281B114,1,8500,8500,1559.75,6940.25
12-05-2022,Chandler Stiedemann,CHILLI - F1 NISHA ,LXM/194/2022-23,LXM/CST/9,LXM/PDT/3,24ABGPH2188P161,3,34000,102000,55702.2,46297.8
12-05-2022,Maddison Moen,CHILLI - F1 NISHA ,LXM/195/2022-23,LXM/CST/30,LXM/PDT/3,24ASAPS9127P120,0.04,35000,1400,720.86,679.14
12-05-2022,Maddison Moen,CHILLI - F1 NISHA ,LXM/196/2022-23,LXM/CST/30,LXM/PDT/3,24ASAPS9127P120,0.04,35000,1400,720.86,679.14
13-05-2022,Marietta Lebsack,CHILLI - F1 NISHA ,LXM/197/2022-23,LXM/CST/18,LXM/PDT/3,24AJXPP7677P195,3,34000,102000,55702.2,46297.8
13-05-2022,Justine Boyle,CHILLI - F1 NISHA ,LXM/198/2022-23,LXM/CST/20,LXM/PDT/3,24AAHFV2275Q186,1,34500,34500,18298.8,16201.2
13-05-2022,Justine Boyle,HYB.BRINJAL GREEN GOLD ,LXM/199/2022-23,LXM/CST/20,LXM/PDT/19,24AAHFV2275Q186,0.3,6500,1950,1034.28,915.72
16-05-2022,Jeramie Predovic,CHILLI - F1 NISHA ,LXM/200/2022-23,LXM/CST/54,LXM/PDT/3,24AAMFP6410C126,3,34500,103500,54058.05,49441.95
16-05-2022,Jeramie Predovic,HYB F1 CHILLI ZIA 6 ,LXM/201/2022-23,LXM/CST/54,LXM/PDT/22,24AAMFP6410C126,0.05,0,0,0,0
16-05-2022,Jannie Ebert,CHILLI - F1 NISHA ,LXM/202/2022-23,LXM/CST/7,LXM/PDT/3,24AABFU3450A186,5,34000,170000,92837,77163
16-05-2022,Justine Boyle,CHILLI - F1 NISHA ,LXM/203/2022-23,LXM/CST/20,LXM/PDT/3,24AAHFV2275Q186,1.5,34500,51750,27204.975,24545.025
16-05-2022,Justine Boyle,HY.CHILLI ISSHA 1712,LXM/204/2022-23,LXM/CST/20,LXM/PDT/5,24AAHFV2275Q186,0.1,34500,3450,1813.665,1636.335
16-05-2022,Orion Stiedemann,CHILLI - F1 NISHA ,LXM/205/2022-23,LXM/CST/4,LXM/PDT/3,24AJGPP9575E267,1,34000,34000,18567.4,15432.6
16-05-2022,Judah Russel,CHILLI - F1 NISHA ,LXM/206/2022-23,LXM/CST/36,LXM/PDT/3,24BAXPP8897N187,0.25,34000,8500,4505,3995
16-05-2022,Darron Hagenes,CHILLI - F1 NISHA ,LXM/207/2022-23,LXM/CST/41,LXM/PDT/3,24AWXPP6698K138,0.5,35000,17500,9275,8225
16-05-2022,Citlalli Heaney,BRINJAL SORATH - 11 ,LXM/208/2022-23,LXM/CST/5,LXM/PDT/2,24AQNPK1266H180,1,8000,8000,1560,6440
16-05-2022,Hermina Abshire,HY. OKRA F1 SHONNALIKA ,LXM/209/2022-23,LXM/CST/62,LXM/PDT/15,24ADGPP7985D183,1,1848,1848,292.3536,1555.6464
16-05-2022,Clarabelle Vandervort,CHILLI - F1 NISHA ,LXM/210/2022-23,LXM/CST/52,LXM/PDT/3,24AASFG6457B175,0.1,35000,3500,1802.15,1697.85
17-05-2022,Felix Farrell,BITTER GOURD F1 AKHILESSHH ,LXM/211/2022-23,LXM/CST/65,LXM/PDT/7,24ABIPP7315C121,0.5,7500,3750,1904.25,1845.75
17-05-2022,Miss Noemy Kutch,CHILLI - F1 NISHA ,LXM/212/2022-23,LXM/CST/10,LXM/PDT/3,23AHWPB4866F151,3,34000,102000,55692,46308
18-05-2022,Mr. Cordie Jewess,BRINJAL SORATH - 11 ,LXM/213/2022-23,LXM/CST/53,LXM/PDT/2,24BAXPP2216N182,2,8000,16000,3102.4,12897.6
18-05-2022,Mr. Cordie Jewess,BRINJAL GULABI ,LXM/214/2022-23,LXM/CST/53,LXM/PDT/10,24BAXPP2216N182,0.03,0,0,0,0
18-05-2022,Florine Beahan,CHILLI- F1- GGIRNNAR ,LXM/215/2022-23,LXM/CST/1,LXM/PDT/1,24AABFU1871A160,0.12,35000,4200,3284.82,915.18
18-05-2022,Melyna Bergstrom,WATER MELON SSWEETY 177 ,LXM/216/2022-23,LXM/CST/28,LXM/PDT/16,24AIRPP8798M155,1,4600,4600,1150,3450
19-05-2022,Elda Bernier,BRINJAL SORATH - 11 ,LXM/217/2022-23,LXM/CST/33,LXM/PDT/2,24ACGPM7802C178,0.06,8000,480,86.592,393.408
19-05-2022,Allene Greenfelder V,CHILLI - F1 NISHA ,LXM/218/2022-23,LXM/CST/23,LXM/PDT/3,24AUMPR9188E258,0.3,34500,10350,5567.265,4782.735
19-05-2022,Mr. Gabe Upton,CHILLI - F1 NISHA ,LXM/219/2022-23,LXM/CST/13,LXM/PDT/3,24AAMFP3130C136,0.79,34500,27255,14660.4645,12594.5355
19-05-2022,Mr. Gabe Upton,CHILLI - F1 NISHA ,LXM/220/2022-23,LXM/CST/13,LXM/PDT/3,24AAMFP3130C136,1.21,34500,41745,22454.6355,19290.3645
19-05-2022,Camylle Hudson III,CHILLI - F1 NISHA ,LXM/221/2022-23,LXM/CST/31,LXM/PDT/3,24ASAPS9215P184,2,34500,69000,37115.1,31884.9
19-05-2022,Jeramie Predovic,CHILLI - F1 NISHA ,LXM/222/2022-23,LXM/CST/54,LXM/PDT/3,24AAMFP6410C126,3,34500,103500,55672.65,47827.35
19-05-2022,Maddison OConner,CHILLI- F1- GGIRNNAR ,LXM/223/2022-23,LXM/CST/45,LXM/PDT/1,24AMMPP1505K155,0.01,0,0,0,0
20-05-2022,Marietta Lebsack,CHILLI - F1 NISHA ,LXM/224/2022-23,LXM/CST/18,LXM/PDT/3,24AJXPP7677P195,3,34000,102000,55692,46308
20-05-2022,Hermina Abshire,CHILLI - F1 NISHA ,LXM/225/2022-23,LXM/CST/62,LXM/PDT/3,24ADGPP7985D183,0.2,34500,6900,3609.39,3290.61
20-05-2022,Hermina Abshire,BITTER GOURD F1 AKHILESSHH ,LXM/226/2022-23,LXM/CST/62,LXM/PDT/7,24ADGPP7985D183,1,7500,7500,3923.25,3576.75
20-05-2022,Hermina Abshire,CLUSTER BEAN - PUNAM 151 ,LXM/227/2022-23,LXM/CST/62,LXM/PDT/17,24ADGPP7985D183,0.5,360,180,94.158,85.842
20-05-2022,Hermina Abshire,RESEARCH- COWPEA RANI-218 ,LXM/228/2022-23,LXM/CST/62,LXM/PDT/8,24ADGPP7985D183,0.5,260,130,68.003,61.997
21-05-2022,Jannie Ebert,CHILLI - F1 NISHA ,LXM/229/2022-23,LXM/CST/7,LXM/PDT/3,24AABFU3450A186,3,34000,102000,55692,46308
21-05-2022,Florine Beahan,CHILLI - F1 NISHA ,LXM/230/2022-23,LXM/CST/1,LXM/PDT/3,24AABFU1871A160,0.05,34000,1700,901,799
21-05-2022,Maddison Moen,CHILLI - F1 NISHA ,LXM/231/2022-23,LXM/CST/30,LXM/PDT/3,24ASAPS9127P120,0.05,35000,1750,900.9,849.1
23-05-2022,Royce Barton,CHILLI - F1 NISHA ,LXM/232/2022-23,LXM/CST/46,LXM/PDT/3,24ACVPP8381E161,3,34000,102000,55692,46308
23-05-2022,Sid Crona,CHILLI - F1 NISHA ,LXM/233/2022-23,LXM/CST/67,LXM/PDT/3,24BAXPP2680N142,0.2,35000,7000,3603.6,3396.4
23-05-2022,Juvenal Kihn,HYB.BRINJAL ANAND-23,LXM/234/2022-23,LXM/CST/15,LXM/PDT/6,23AMKPL9171R135,0.71,8500,6035,2296.3175,3738.6825
24-05-2022,Mrs. Stanton Hoeger,CHILLI - F1 NISHA ,LXM/235/2022-23,LXM/CST/55,LXM/PDT/3,24AIRPP2099M138,0.8,34500,27600,14846.04,12753.96
24-05-2022,Citlalli Heaney,CHILLI - F1 NISHA ,LXM/236/2022-23,LXM/CST/5,LXM/PDT/3,24AQNPK1266H180,0.5,34500,17250,9278.775,7971.225
24-05-2022,Marietta Lebsack,CHILLI - F1 NISHA ,LXM/237/2022-23,LXM/CST/18,LXM/PDT/3,24AJXPP7677P195,3,34000,102000,55692,46308
24-05-2022,Darron Hagenes,CHILLI - F1 NISHA ,LXM/238/2022-23,LXM/CST/41,LXM/PDT/3,24AWXPP6698K138,1,35000,35000,17930.5,17069.5
24-05-2022,Darron Hagenes,HY.CHILLI ISSHA 1712,LXM/239/2022-23,LXM/CST/41,LXM/PDT/5,24AWXPP6698K138,0.1,35000,3500,1793.05,1706.95
24-05-2022,Florine Beahan,CHILLI - F1 NISHA ,LXM/240/2022-23,LXM/CST/1,LXM/PDT/3,24AABFU1871A160,0.05,34000,1700,901,799
25-05-2022,Meredith Hills,HY.CHILLI ISSHA 1712,LXM/241/2022-23,LXM/CST/47,LXM/PDT/5,24ABIPP9239C152,0.1,36000,3600,1027.44,2572.56
25-05-2022,Meredith Hills,BRINJAL SORATH - 11 ,LXM/242/2022-23,LXM/CST/47,LXM/PDT/2,24ABIPP9239C152,0.1,9500,950,271.13,678.87
25-05-2022,Taryn Dickinson,BITTER GOURD F1 AKHILESSHH ,LXM/243/2022-23,LXM/CST/68,LXM/PDT/7,24AIRPP7262M177,0.25,7500,1875,958.875,916.125
25-05-2022,Afton Frami,CHILLI - F1 NISHA ,LXM/244/2022-23,LXM/CST/16,LXM/PDT/3,23AMKPL6962R170,0.05,35000,1750,736.4,1013.6
25-05-2022,Afton Frami,HY.CHILLI ISSHA 1712,LXM/245/2022-23,LXM/CST/16,LXM/PDT/5,23AMKPL6962R170,0.05,35000,1750,736.4,1013.6
26-05-2022,Maddison OConner,FORMUULAA AC ,LXM/246/2022-23,LXM/CST/45,LXM/PDT/13,24AMMPP1505K155,2,476,952,272.272,679.728
26-05-2022,Justine Boyle,HYB.BRINJAL ANAND-23,LXM/247/2022-23,LXM/CST/20,LXM/PDT/6,24AAHFV2275Q186,0.2,8500,1700,653.48,1046.52
26-05-2022,Erik Frami,CHILLI - F1 NISHA ,LXM/248/2022-23,LXM/CST/19,LXM/PDT/3,24AAHFV4108Q153,3,34000,102000,55712.4,46287.6
26-05-2022,Erik Frami,HYB.TOMATO GGAURAV 65 ,LXM/249/2022-23,LXM/CST/19,LXM/PDT/23,24AAHFV4108Q153,0.03,80000,2400,1310.88,1089.12
26-05-2022,Juvenal Kihn,HYB.BRINJAL ANAND-23,LXM/250/2022-23,LXM/CST/15,LXM/PDT/6,23AMKPL9171R135,1.29,8500,10965,4214.946,6750.054
26-05-2022,Elda Bernier,HYB.BRINJAL ANAND-23,LXM/251/2022-23,LXM/CST/33,LXM/PDT/6,24ACGPM7802C178,0.08,8500,680,248.268,431.732
26-05-2022,Mathias Little,BRINJAL SORATH - 11 ,LXM/252/2022-23,LXM/CST/42,LXM/PDT/2,23AMKPL5123R128,1,8500,8500,1551.25,6948.75
26-05-2022,Mathias Little,BRINJAL SORATH - 11 ,LXM/253/2022-23,LXM/CST/42,LXM/PDT/2,23AMKPL5123R128,0.5,8500,4250,775.625,3474.375
26-05-2022,Mathias Little,BRINJAL SORATH - 11 ,LXM/254/2022-23,LXM/CST/42,LXM/PDT/2,23AMKPL5123R128,0.5,8500,4250,775.625,3474.375
27-05-2022,Ms. Leonel Tromp,HY. CORIANDER CORENDO SPLIT ,LXM/255/2022-23,LXM/CST/63,LXM/PDT/4,24ASAPS9717P173,100,210,21000,15500.1,5499.9
27-05-2022,Juvenal Kihn,CHILLI - F1 NISHA ,LXM/256/2022-23,LXM/CST/15,LXM/PDT/3,23AMKPL9171R135,0.5,34000,17000,9010,7990
27-05-2022,Chandler Stiedemann,CHILLI - F1 NISHA ,LXM/257/2022-23,LXM/CST/9,LXM/PDT/3,24ABGPH2188P161,3,34000,102000,55692,46308
27-05-2022,Mr. Gabe Upton,CHILLI - F1 NISHA ,LXM/258/2022-23,LXM/CST/13,LXM/PDT/3,24AAMFP3130C136,2,34500,69000,37115.1,31884.9
27-05-2022,Mathias Little,BRINJAL SORATH - 11 ,LXM/259/2022-23,LXM/CST/42,LXM/PDT/2,23AMKPL5123R128,1,8500,8500,1551.25,6948.75
27-05-2022,Mrs. Zetta Kunze,HYB.BRINJAL ANAND-23,LXM/260/2022-23,LXM/CST/69,LXM/PDT/6,24AADCK7637P124,0.1,8500,850,326.74,523.26
28-05-2022,Justine Boyle,CHILLI - F1 NISHA ,LXM/261/2022-23,LXM/CST/20,LXM/PDT/3,24AAHFV2275Q186,1,34500,34500,18371.25,16128.75
28-05-2022,Justine Boyle,BITTER GOURD F1 AKHILESSHH ,LXM/262/2022-23,LXM/CST/20,LXM/PDT/7,24AAHFV2275Q186,1.5,7500,11250,5990.625,5259.375
28-05-2022,Claudia Crist,BRINJAL SORATH - 11 ,LXM/263/2022-23,LXM/CST/2,LXM/PDT/2,23AHWPB1707F138,1,9000,9000,1533.6,7466.4
28-05-2022,Miss Noemy Kutch,CHILLI - F1 NISHA ,LXM/264/2022-23,LXM/CST/10,LXM/PDT/3,23AHWPB4866F151,3,34000,102000,55692,46308
30-05-2022,Lupe Gottlieb I,CHILLI - F1 NISHA ,LXM/265/2022-23,LXM/CST/27,LXM/PDT/3,24ACGPM9308C120,1,35000,35000,18546.5,16453.5
30-05-2022,Allene Greenfelder V,CHILLI - F1 NISHA ,LXM/266/2022-23,LXM/CST/23,LXM/PDT/3,24AUMPR9188E258,1,34500,34500,18554.1,15945.9
30-05-2022,Joannie Renner,CHILLI - F1 NISHA ,LXM/267/2022-23,LXM/CST/21,LXM/PDT/3,24ANXPP8994Q249,0.3,34500,10350,5566.23,4783.77
30-05-2022,Joannie Renner,CHILLI - F1 NISHA ,LXM/268/2022-23,LXM/CST/21,LXM/PDT/3,24ANXPP8994Q249,0.2,34500,6900,3710.82,3189.18
30-05-2022,Alanis Upton,CHILLI - F1 NISHA ,LXM/269/2022-23,LXM/CST/70,LXM/PDT/3,24ACSPP1650K174,0.29,34500,10005,5224.611,4780.389
30-05-2022,Royce Barton,CHILLI - F1 NISHA ,LXM/270/2022-23,LXM/CST/46,LXM/PDT/3,24ACVPP8381E161,9,34000,306000,167076,138924
30-05-2022,Citlalli Heaney,CHILLI - F1 NISHA ,LXM/271/2022-23,LXM/CST/5,LXM/PDT/3,24AQNPK1266H180,3,34500,103500,55662.3,47837.7
30-05-2022,America Hodkiewicz II,BRINJAL SORATH - 11 ,LXM/272/2022-23,LXM/CST/71,LXM/PDT/2,24AAJFM2082J157,2,9500,19000,4094.5,14905.5
30-05-2022,America Hodkiewicz II,CHILLI - F1 NISHA ,LXM/273/2022-23,LXM/CST/71,LXM/PDT/3,24AAJFM2082J157,0.1,36000,3600,775.8,2824.2
30-05-2022,Tom Goyette V,BRINJAL SORATH - 11 ,LXM/274/2022-23,LXM/CST/49,LXM/PDT/2,24BAXPP5820N166,2,9500,19000,3068.5,15931.5
30-05-2022,Amely Collins,BITTER GOURD F1 AKHILESSHH ,LXM/275/2022-23,LXM/CST/72,LXM/PDT/7,24AABFU1596A147,0.2,7500,1500,774.75,725.25
30-05-2022,Amely Collins,BITTER GOURD F1 AKHILESSHH ,LXM/276/2022-23,LXM/CST/72,LXM/PDT/7,24AABFU1596A147,0.15,7500,1125,581.0625,543.9375
31-05-2022,Chandler Stiedemann,CHILLI - F1 NISHA ,LXM/277/2022-23,LXM/CST/9,LXM/PDT/3,24ABGPH2188P161,9,34000,306000,167014.8,138985.2
31-05-2022,Estella Buckridge,HY. OKRA F1 SHONNALIKA ,LXM/278/2022-23,LXM/CST/73,LXM/PDT/15,24AABFU4219A139,1,1400,1400,877.1,522.9
31-05-2022,Estella Buckridge,HY. OKRA F1 SHONNALIKA ,LXM/279/2022-23,LXM/CST/73,LXM/PDT/15,24AABFU4219A139,2,0,0,0,0
31-05-2022,Jannie Ebert,CHILLI - F1 NISHA ,LXM/280/2022-23,LXM/CST/7,LXM/PDT/3,24AABFU3450A186,3,34000,102000,55671.6,46328.4
31-05-2022,Maddison OConner,BITTER GOURD F1 AKHILESSHH ,LXM/281/2022-23,LXM/CST/45,LXM/PDT/7,24AMMPP1505K155,0.3,7600,2280,1162.116,1117.884
31-05-2022,Maddison OConner,CHILLI - F1 NISHA ,LXM/282/2022-23,LXM/CST/45,LXM/PDT/3,24AMMPP1505K155,0.06,35000,2100,1080.66,1019.34
31-05-2022,Judah Russel,BOTTLE GOURD-NEEL,LXM/283/2022-23,LXM/CST/36,LXM/PDT/12,24BAXPP8897N187,0.5,3200,1600,741.6,858.4
01-06-2022,Dillan Langworth,BRINJAL SORATH - 11 ,LXM/284/2022-23,LXM/CST/37,LXM/PDT/2,24AAMFP9833C151,1,9500,9500,1534.25,7965.75
01-06-2022,Chandler Stiedemann,HYB.CHILLI AAYUUSHI ,LXM/285/2022-23,LXM/CST/9,LXM/PDT/24,24ABGPH2188P161,3,34000,102000,54090.6,47909.4
01-06-2022,Chandler Stiedemann,CHILLI HY.F1 SUPER NISSHA - ,LXM/286/2022-23,LXM/CST/9,LXM/PDT/18,24ABGPH2188P161,0.5,34000,17000,9015.1,7984.9
01-06-2022,Mrs. Eva Aufderhar,CHILLI HY.F1 SUPER NISSHA - ,LXM/287/2022-23,LXM/CST/35,LXM/PDT/18,24AACFA8081J167,0.1,34000,3400,1493.96,1906.04
02-06-2022,Newell Stamm DDS,HYB.BRINJAL ANAND-23,LXM/288/2022-23,LXM/CST/74,LXM/PDT/6,24ADQFS3531M192,0.5,8500,4250,1633.7,2616.3
03-06-2022,Florine Beahan,CHILLI - F1 NISHA ,LXM/289/2022-23,LXM/CST/1,LXM/PDT/3,24AABFU1871A160,0.05,34000,1700,900.49,799.51
03-06-2022,Hermina Abshire,CHILLI - F1 NISHA ,LXM/290/2022-23,LXM/CST/62,LXM/PDT/3,24ADGPP7985D183,0.2,34500,6900,3709.44,3190.56
04-06-2022,Miss Noemy Kutch,CHILLI - F1 NISHA ,LXM/291/2022-23,LXM/CST/10,LXM/PDT/3,23AHWPB4866F151,3,34000,102000,55671.6,46328.4
04-06-2022,Camylle Kuhlman,CHILLI - F1 NISHA ,LXM/292/2022-23,LXM/CST/75,LXM/PDT/3,24ADQFS8408M131,0.5,34500,17250,9273.6,7976.4
04-06-2022,Camylle Hudson III,BRINJAL GULABI ,LXM/293/2022-23,LXM/CST/31,LXM/PDT/10,24ASAPS9215P184,0.02,0,0,0,0
06-06-2022,Hosea Watsica,HY. CORIANDER CORENDO SPLIT ,LXM/294/2022-23,LXM/CST/11,LXM/PDT/4,24AQNPK3705H112,236.5,210,49665,36657.7365,13007.2635
06-06-2022,Mathias Little,BRINJAL SORATH - 11 ,LXM/295/2022-23,LXM/CST/42,LXM/PDT/2,23AMKPL5123R128,1,8500,8500,1519.8,6980.2
06-06-2022,Jose Lakin,BITTER GOURD F1 AKHILESSHH ,LXM/296/2022-23,LXM/CST/25,LXM/PDT/7,24AZTPP9920J162,0.2,7500,1500,779.25,720.75
07-06-2022,Elda Bernier,BRINJAL SORATH - 11 ,LXM/297/2022-23,LXM/CST/33,LXM/PDT/2,24ACGPM7802C178,0.02,8500,170,25.092,144.908
07-06-2022,Miss Bianka Casper,CHILLI - F1 NISHA ,LXM/298/2022-23,LXM/CST/50,LXM/PDT/3,24AABFU2432A133,0.1,34500,3450,1617.705,1832.295
07-06-2022,Miss Bianka Casper,HYB.BRINJAL ANAND-23,LXM/299/2022-23,LXM/CST/50,LXM/PDT/6,24AABFU2432A133,0.1,8500,850,398.565,451.435
07-06-2022,Miss Bianka Casper,BRINJAL SORATH - 11 ,LXM/300/2022-23,LXM/CST/50,LXM/PDT/2,24AABFU2432A133,0.05,8000,400,187.56,212.44
08-06-2022,Mathias Little,BRINJAL SORATH - 11 ,LXM/301/2022-23,LXM/CST/42,LXM/PDT/2,23AMKPL5123R128,1,8500,8500,1519.8,6980.2
08-06-2022,Judah Russel,CHILLI - F1 NISHA ,LXM/302/2022-23,LXM/CST/36,LXM/PDT/3,24BAXPP8897N187,0.15,34000,5100,2701.47,2398.53
08-06-2022,Judah Russel,CHILLI - F1 NISHA ,LXM/303/2022-23,LXM/CST/36,LXM/PDT/3,24BAXPP8897N187,0.1,34000,3400,1800.98,1599.02
